"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032479","GO:0032479","regulation of type I interferon production","28/1840","123/18870",1.57844687118563e-05,0.000498097532328633,0.000437503281209168,"NMI/OAS2/BANF1/OAS1/IFIH1/DDX56/RBX1/MAVS/PPM1B/NPLOC4/GAPDH/MYD88/IRAK1/SIRPA/HMGB2/HSPD1/HSP90AA1/TRIM21/PQBP1/IRF7/CACTIN/ZCCHC3/TRAF6/UFD1/OAS3/TRIM27/TRIM38/TRAIP",28
"GO:0032606","GO:0032606","type I interferon production","28/1840","123/18870",1.57844687118563e-05,0.000498097532328633,0.000437503281209168,"NMI/OAS2/BANF1/OAS1/IFIH1/DDX56/RBX1/MAVS/PPM1B/NPLOC4/GAPDH/MYD88/IRAK1/SIRPA/HMGB2/HSPD1/HSP90AA1/TRIM21/PQBP1/IRF7/CACTIN/ZCCHC3/TRAF6/UFD1/OAS3/TRIM27/TRIM38/TRAIP",28
"GO:0060339","GO:0060339","negative regulation of type I interferon-mediated signaling pathway","10/1840","22/18870",1.63104913848959e-05,0.000511821397256762,0.000449557619059142,"OAS1/CNOT7/CACTIN/TTLL12/OAS3/ADAR/METTL3/MUL1/EIF4E2/YTHDF3",10
"GO:1901978","GO:1901978","positive regulation of cell cycle checkpoint","9/1840","18/18870",1.67734035700058e-05,0.000523423376959571,0.000459748201945131,"CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/CCAR2/NDC80/TELO2/GEN1",9
"GO:0018394","GO:0018394","peptidyl-lysine acetylation","19/1840","68/18870",1.75693718102532e-05,0.000545232936233106,0.000478904598282388,"BRD8/KAT5/PML/CREBBP/MSL3/SET/TADA2B/DIP2B/RUVBL2/MYBBP1A/RUVBL1/DMAP1/TAF5L/DDX21/TAF9/KANSL2/PHF20L1/TADA2A/NFYC",19
"GO:0071103","GO:0071103","DNA conformation change","23/1840","92/18870",1.79811664151725e-05,0.000554946218428701,0.000487436246315288,"HMGB3/NAV2/HNRNPA2B1/TOP1/PIF1/HMGB1/SSBP1/MCM9/HMGB2/UPF1/CHTF8/NBN/XRCC6/XRCC5/RTEL1/WRN/RUVBL2/POLQ/SUB1/RUVBL1/DDX1/TWNK/TOP3B",23
"GO:0070203","GO:0070203","regulation of establishment of protein localization to telomere","7/1840","11/18870",1.92016266645567e-05,0.000589374518988059,0.000517676296674012,"TERF1/CCT3/CCT5/CCT6A/CCT7/DKC1/CCT2",7
"GO:0031396","GO:0031396","regulation of protein ubiquitination","39/1840","200/18870",1.98208638902852e-05,0.000605074959085501,0.000531466756600497,"PARP10/CAV1/CDC20/NMI/PLK1/HSP90AB1/PRICKLE1/SPHK1/UBE2C/DTX3L/RBX1/UBE2L3/HSPBP1/TCF25/SKP1/PEF1/U2AF2/HSP90AA1/PHF23/DNAJA1/PPIA/CENPX/TGFBR1/DERL1/PSMD10/BAG2/GNL3L/AKT1/COMMD1/TRAF6/AIMP2/PRKCE/BEX3/UBQLN1/LRRK2/TRIM44/HSPA1A/SPRY2/CTNNB1",39
"GO:1903829","GO:1903829","positive regulation of protein localization","75/1840","476/18870",2.02556515299017e-05,0.000615005376451123,0.000540189125010807,"RAPGEF3/MEPCE/PLK1/HSP90AB1/ANP32B/RAN/CCT3/DTX3L/MCRS1/LAMTOR5/PRKAR1A/PRNP/MAVS/MSN/MPC2/UBE2L3/WWTR1/NMT1/ARHGEF5/LEPROT/TESK1/YAP1/BCAP31/CIB1/HSP90AA1/CCT5/PARP9/BAG3/CREBBP/PPIA/CARD10/FIS1/BAP1/CEP250/MIEF2/SH3GLB1/ZPR1/PCNT/EIF4G1/STX4/TRIM8/SAR1B/CCT6A/PTPN9/TRIM28/RBM22/IRS2/GNL3L/AKT1/PIK3R1/CCT7/FLNA/OSBP/PRKCE/EZR/DKC1/DDRGK1/DMAP1/VPS35/PTPN23/STX3/PGRMC1/SLC2A2/VEGFC/ATP2C1/IPO5/CEP135/PDCD5/CAPN10/AKT2/ENTR1/ERBB2/LARP7/MESD/CCT2",75
"GO:0045995","GO:0045995","regulation of embryonic development","23/1840","93/18870",2.17104953974865e-05,0.000655633616385387,0.000575874883576793,"RBM19/MCRS1/TRIP12/NOTCH1/PHLDB1/CFL1/NIBAN2/TBX18/RACGAP1/ACTR8/PHLDA2/RUVBL2/RUVBL1/INO80E/WDR5/INO80/JAG1/INO80D/INO80B/TFPT/TADA2A/NIPBL/CTNNB1",23
"GO:0000288","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","19/1840","69/18870",2.20500505822054e-05,0.000662326920429132,0.000581753937961141,"EIF4ENIF1/DCPS/PAIP1/IGF2BP1/CSDE1/CNOT7/HNRNPD/CAPRIN1/EXOSC3/YBX1/CNOT4/SYNCRIP/PAN3/ZFP36L2/CNOT6L/RC3H1/CNOT1/POLR2G/CNOT2",19
"GO:0032259","GO:0032259","methylation","50/1840","282/18870",2.26223475531455e-05,0.000675902798968184,0.000593678292170174,"HCFC1/NNMT/MEPCE/PRMT2/KMT2D/TYW3/MBD3/MCRS1/THADA/SPOUT1/TRMT1/NSD1/WDR6/SNRPF/TYMS/PRDM4/KMT2B/TRMT2B/PRDM11/PRMT1/SMYD2/EMG1/WDR4/PRMT5/BUD23/METTL13/AKT1/SETD1A/TRMT61A/NSUN4/SUV39H1/SPOCD1/METTL9/EEF2KMT/METTL3/HSD17B10/VIRMA/MBD1/WDR5/RBM15/ZC3H13/METTL1/KANSL2/BMT2/NOP2/CMTR2/FAM98A/NELFE/MIS18A/LARP7",50
"GO:0032984","GO:0032984","protein-containing complex disassembly","45/1840","245/18870",2.32789294805295e-05,0.000691839930646214,0.00060767664982034,"VCP/FLII/PEX10/EIF5A/SMARCD1/MICAL2/UPF1/CHMP3/CIB1/CHMP6/WDR1/PHF23/GRWD1/CFL1/KIF18B/EIF5A2/ARID1A/ARID2/WASHC2C/TPX2/PYM1/SET/SCAF8/SMARCB1/KIF2C/JMJD4/VPS33A/HSPA8/LIX1L/TFIP11/MRPL58/CHMP4B/ATXN7/SSRP1/STMN1/ABCE1/CAPZA1/DDIT4/PEX5/UBQLN1/CHMP4C/ADD1/PEX14/ATP2A2/PPP1CA",45
"GO:0036260","GO:0036260","RNA capping","13/1840","37/18870",2.60640804622981e-05,0.000770536526088045,0.000676799695993303,"UTP20/POP1/THG1L/SNRPF/POP4/PRORP/RPP21/RPP30/TBL3/NOP9/HSD17B10/CMTR2/ABT1",13
"GO:0016570","GO:0016570","histone modification","27/1840","120/18870",2.77392045377879e-05,0.000815764983710757,0.000716526049427456,"HCFC1/BRD8/MCRS1/UBE2A/CREBBP/KMT2B/MSL3/SMYD2/SET/TADA2B/PRMT5/SETD1A/RUVBL2/MYBBP1A/SUV39H1/RUVBL1/DMAP1/TAF5L/DDX21/WDR5/ENY2/TAF9/KANSL2/PHF20L1/TADA2A/NELFE/NFYC",27
"GO:0006839","GO:0006839","mitochondrial transport","37/1840","190/18870",3.29732500681097e-05,0.000964639300169648,0.000847289600160254,"TOMM6/PITRM1/HK2/UBE2L3/DNLZ/NMT1/LEPROT/HSPD1/TOMM22/MAIP1/BCAP31/TOMM40/HSP90AA1/TIMM50/TIMM21/TOMM34/FIS1/BAP1/SH3GLB1/TIMM8B/SLC25A5/SAMM50/TIMM13/MFN2/VPS35/BLOC1S2/TIMM22/PPIF/MUL1/MTX1/TIMM44/PDCD5/TIMM23/LRRK2/HSPA1A/FBXO7/SLC25A13",37
"GO:0006446","GO:0006446","regulation of translational initiation","21/1840","83/18870",3.38458652931659e-05,0.000985037437055506,0.000865206275588047,"EIF4G2/PAIP1/MTOR/EIF5/EIF2AK4/CSDE1/MTIF2/EIF1/KHDRBS1/EIF4G1/LARP1/EIF2B5/PPP1R15A/METTL3/DDX1/EIF3B/CDC123/EIF4E2/POLR2G/YTHDF3/PPP1CA",21
"GO:0051205","GO:0051205","protein insertion into membrane","20/1840","77/18870",3.43634622348732e-05,0.000994946223573623,0.000873909644573255,"TOMM6/NMT1/WDR83OS/TOMM22/MAIP1/RAB5IF/TOMM40/HSP90AA1/EMC4/TIMM8B/SAMM50/TIMM13/NCLN/GET3/TMEM147/EMC7/TIMM22/SEC61A1/MTX1/PDCD5",20
"GO:0043393","GO:0043393","regulation of protein binding","30/1840","142/18870",3.69233880241779e-05,0.00106358292580414,0.000934196597405246,"CAV1/AURKA/PLK1/NRP1/RAN/DTX3L/HFE/HIPK2/LRPAP1/RALB/TRIM21/ANXA2/DERL1/SYMPK/PPP2CA/ACTB/BAG2/GNL3L/AKT1/GTF2F1/IFIT2/TFIP11/IFIT1/PPP2CB/ADD1/PEX14/PSME3IP1/ATP2A2/LRRK2/PPP1CA",30
"GO:0070202","GO:0070202","regulation of establishment of protein localization to chromosome","7/1840","12/18870",4.21884506140367e-05,0.00119081671909067,0.00104595222442735,"TERF1/CCT3/CCT5/CCT6A/CCT7/DKC1/CCT2",7
"GO:0090232","GO:0090232","positive regulation of spindle checkpoint","7/1840","12/18870",4.21884506140367e-05,0.00119081671909067,0.00104595222442735,"CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/NDC80/GEN1",7
"GO:0090267","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","7/1840","12/18870",4.21884506140367e-05,0.00119081671909067,0.00104595222442735,"CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/NDC80/GEN1",7
"GO:1904816","GO:1904816","positive regulation of protein localization to chromosome, telomeric region","7/1840","12/18870",4.21884506140367e-05,0.00119081671909067,0.00104595222442735,"CCT3/CCT5/CCT6A/GNL3L/CCT7/DKC1/CCT2",7
"GO:1903900","GO:1903900","regulation of viral life cycle","30/1840","143/18870",4.24346964784305e-05,0.00119177845059672,0.00104679695997055,"MX1/OAS2/BANF1/OAS1/HMGA2/IFIH1/RSAD2/MAVS/HMGB1/KPNA2/NOTCH1/CNOT7/TRIM21/SMPD1/PPIA/TRIM8/TRIM28/TARBP2/LARP1/PPIH/IFI16/IFIT1/OAS3/AXL/ADAR/PLSCR1/CIITA/TRIM38/RNASEL/VAPB",30
"GO:0018393","GO:0018393","internal peptidyl-lysine acetylation","16/1840","55/18870",4.6426176430186e-05,0.00129739220402167,0.00113956265476974,"BRD8/CREBBP/MSL3/SET/TADA2B/RUVBL2/MYBBP1A/RUVBL1/DMAP1/TAF5L/DDX21/TAF9/KANSL2/PHF20L1/TADA2A/NFYC",16
"GO:0032392","GO:0032392","DNA geometric change","21/1840","85/18870",4.95446584795491e-05,0.00137768488455261,0.00121008762008154,"HMGB3/NAV2/HNRNPA2B1/PIF1/HMGB1/SSBP1/MCM9/HMGB2/UPF1/CHTF8/NBN/XRCC6/XRCC5/RTEL1/WRN/RUVBL2/POLQ/SUB1/RUVBL1/DDX1/TWNK",21
"GO:0016197","GO:0016197","endosomal transport","45/1840","253/18870",5.25118141817125e-05,0.00145299931161911,0.0012762399433222,"VCP/WASHC2A/RAB11B/VPS52/CHMP3/LEPROT/ALS2CL/HGS/CHMP6/CORO1C/GOSR1/VAMP3/UBXN6/AP5S1/VPS25/EIPR1/ANKRD50/WASH6P/RBSN/WASHC2C/VTI1B/TMEM87A/ARL4C/AP5Z1/RAB13/ANXA8/AP5B1/BLTP3B/MICALL1/TRAPPC10/CHMP4B/RAB11FIP3/TRIM27/VPS35/BLOC1S2/YKT6/PTPN23/CHMP4C/UBE2O/CCDC93/RILP/SNX7/LRRK2/CCDC22/ENTR1",45
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","21/1840","86/18870",5.96018433302388e-05,0.00164109585287231,0.00144145428116011,"BRD8/FOXM1/SMARCD1/KAT5/FUS/EPC2/ARID1A/ARID2/ZCWPW1/SMARCB1/ACTB/EPC1/PIAS4/RUVBL2/PBRM1/RUVBL1/DMAP1/BCL7B/PARP3/DPF2/ARID1B",21
"GO:0043487","GO:0043487","regulation of RNA stability","44/1840","247/18870",6.09375875641862e-05,0.0016696898992587,0.00146656982240483,"PLEKHN1/PABPC4/EIF4ENIF1/DCPS/PAIP1/VIM/MYD88/FASTKD2/UPF1/IGF2BP1/FUS/CSDE1/CNOT7/HNRNPD/HNRNPC/CAPRIN1/PNPT1/EXOSC3/YBX1/LARP1/AKT1/CNOT4/IREB2/SYNCRIP/PAN3/DKC1/TBRG4/ZFP36L2/METTL3/FASTKD5/ANGEL2/NRDE2/CNOT6L/METTL1/RNASEL/ZC3H14/KHSRP/RC3H1/ALKBH5/CNOT1/POLR2G/CNOT2/YTHDF3/CIRBP",44
"GO:0043414","GO:0043414","macromolecule methylation","39/1840","210/18870",6.16924225255768e-05,0.00168216668604934,0.00147752879089105,"HCFC1/MEPCE/PRMT2/TYW3/MBD3/MCRS1/THADA/TRMT1/WDR6/SNRPF/KMT2B/TRMT2B/PRMT1/SMYD2/EMG1/WDR4/PRMT5/BUD23/AKT1/SETD1A/TRMT61A/NSUN4/SPOCD1/EEF2KMT/METTL3/HSD17B10/VIRMA/MBD1/WDR5/RBM15/ZC3H13/METTL1/KANSL2/NOP2/CMTR2/FAM98A/NELFE/MIS18A/LARP7",39
"GO:0051783","GO:0051783","regulation of nuclear division","30/1840","146/18870",6.37205581193717e-05,0.00172907427515223,0.00151873000714719,"CCNB1/AURKA/CDC20/CDCA8/PLK1/BUB1/SPHK1/UBE2C/ANAPC7/MAD1L1/CAV2/DLGAP5/AURKAIP1/INCENP/PRMT5/DYNC1LI1/IK/OBSL1/NEK2/BIRC5/MKI67/ZW10/ESPL1/CENPF/BORA/BTC/NDC80/BUB3/SPC25/GEN1",30
"GO:0006310","GO:0006310","DNA recombination","56/1840","340/18870",6.52068116327733e-05,0.00176089740837157,0.00154668181236239,"BRD8/CLCF1/PSMD14/HMGB3/CD40/ALYREF/MCRS1/PIF1/KAT5/HMGB1/KPNA2/MCM9/HMGB2/HSPD1/FUS/STAT6/NBN/AP5S1/EPC2/XRCC6/CYREN/CENPX/ARID2/IL27RA/EXOSC3/ACTR8/ZCWPW1/FANCD2/ACTB/XRCC5/RTEL1/EPC1/WRN/AP5Z1/PIAS4/RUVBL2/NHEJ1/DCAF1/ZFYVE26/ZMYND8/POLQ/RUVBL1/INO80E/DMAP1/TSN/INO80/NUCKS1/INO80D/INO80B/TFPT/NIPBL/PARP3/SMARCAD1/PPP4R2/SFPQ/GEN1",56
"GO:0001510","GO:0001510","RNA methylation","22/1840","93/18870",6.72813596595946e-05,0.00179108719055897,0.00157319896594921,"MEPCE/TYW3/THADA/TRMT1/WDR6/SNRPF/TRMT2B/EMG1/WDR4/BUD23/AKT1/TRMT61A/NSUN4/METTL3/HSD17B10/VIRMA/RBM15/ZC3H13/METTL1/NOP2/CMTR2/LARP7",22
"GO:0032465","GO:0032465","regulation of cytokinesis","22/1840","93/18870",6.72813596595946e-05,0.00179108719055897,0.00157319896594921,"AURKA/CDCA8/KIF20A/PLK1/CDC25B/CHMP3/KLHL21/KIF23/KIF14/SH3GLB1/RACGAP1/INCENP/BIRC5/CIT/POLDIP2/ZFYVE26/PRKCE/RAB11FIP3/CHMP4C/CETN2/PKP4/ENTR1",22
"GO:0048525","GO:0048525","negative regulation of viral process","22/1840","93/18870",6.72813596595946e-05,0.00179108719055897,0.00157319896594921,"MX1/OAS2/BANF1/OAS1/HMGA2/IFIH1/RSAD2/MAVS/TRIM21/PPIA/TRIM8/TRIM14/TRIM28/IFI16/IFIT1/OAS3/TRIM27/PLSCR1/CIITA/RNASEL/TRIM13/LARP7",22
"GO:0019083","GO:0019083","viral transcription","15/1840","51/18870",6.92419952840278e-05,0.00183239350167129,0.00160948030740015,"MDFIC/PSMC3/HMGA2/MON1B/TRIM21/USF2/USF1/TRIM8/TRIM14/TARBP2/SMARCB1/TRIM27/NUCKS1/TRIM13/LARP7",15
"GO:0043247","GO:0043247","telomere maintenance in response to DNA damage","11/1840","30/18870",6.94854576920036e-05,0.00183239350167129,0.00160948030740015,"MCRS1/ACTR8/RTEL1/TFIP11/RUVBL2/RUVBL1/INO80E/INO80/INO80D/INO80B/TFPT",11
"GO:0051204","GO:0051204","protein insertion into mitochondrial membrane","12/1840","35/18870",7.01299258589599e-05,0.00184074669883074,0.00161681732661557,"TOMM6/NMT1/TOMM22/MAIP1/TOMM40/HSP90AA1/TIMM8B/SAMM50/TIMM13/TIMM22/MTX1/PDCD5",12
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","21/1840","87/18870",7.14376192043775e-05,0.0018663493352139,0.00163930536700571,"PKP3/EIF4ENIF1/PAIP1/MYD88/IGF2BP1/FUS/CSDE1/HNRNPD/HNRNPC/YBX1/LARP1/IREB2/SYNCRIP/HNRNPAB/DKC1/ANGEL2/NRDE2/METTL1/NBAS/UPF3A/CIRBP",21
"GO:0007006","GO:0007006","mitochondrial membrane organization","26/1840","120/18870",7.62845766476407e-05,0.00197646742254545,0.00173602743728541,"TOMM6/GHITM/HK2/NMT1/TOMM22/MAIP1/TOMM40/DNAJC11/HSP90AA1/TIMM50/TIMM8B/SLC25A5/SAMM50/TIMM13/CLN8/MFN2/BLOC1S2/OPA1/MICOS10/TIMM22/PPIF/MUL1/PEX5/MTX1/PDCD5/HSPA1A",26
"GO:0000963","GO:0000963","mitochondrial RNA processing","9/1840","21/18870",7.7296701004653e-05,0.00197646742254545,0.00173602743728541,"FASTKD2/ELAC2/PRORP/PNPT1/TBRG4/FASTKD5/HSD17B10/RPUSD4/PUS1",9
"GO:0033962","GO:0033962","P-body assembly","9/1840","21/18870",7.7296701004653e-05,0.00197646742254545,0.00173602743728541,"EIF4ENIF1/CNOT7/PAN3/DDX6/LSM3/CNOT6L/RC3H1/CNOT1/CNOT2",9
"GO:0051315","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","9/1840","21/18870",7.7296701004653e-05,0.00197646742254545,0.00173602743728541,"CDCA8/KAT5/MAD1L1/MAPRE1/INCENP/BIRC5/KIF2C/NDC80/SEH1L",9
"GO:1902373","GO:1902373","negative regulation of mRNA catabolic process","19/1840","75/18870",7.74278826245283e-05,0.00197646742254545,0.00173602743728541,"PKP3/EIF4ENIF1/PAIP1/MYD88/IGF2BP1/FUS/CSDE1/HNRNPD/HNRNPC/YBX1/LARP1/IREB2/SYNCRIP/HNRNPAB/ANGEL2/NRDE2/NBAS/UPF3A/CIRBP",19
"GO:0051784","GO:0051784","negative regulation of nuclear division","17/1840","63/18870",7.78459072838229e-05,0.00197646742254545,0.00173602743728541,"CCNB1/CDC20/CDCA8/PLK1/BUB1/MAD1L1/AURKAIP1/INCENP/DYNC1LI1/IK/BIRC5/ZW10/CENPF/NDC80/BUB3/SPC25/GEN1",17
"GO:0090150","GO:0090150","establishment of protein localization to membrane","48/1840","280/18870",7.81156787974167e-05,0.00197646742254545,0.00173602743728541,"TOMM6/RAB34/ARL6IP1/PRNP/RAB11B/NMT1/WDR83OS/TOMM22/MAIP1/RAB5IF/TOMM40/CIB1/VAMP3/HSP90AA1/EMC4/RAB3GAP1/FIS1/PEX19/PEX3/MIEF2/TIMM8B/PEX16/BLZF1/SAMM50/TIMM13/NCLN/GET3/MICALL1/TMEM147/SRP14/CHMP4B/EMC7/MACF1/SRP68/GORASP1/ATP13A1/VPS35/STX3/TIMM22/PEX5/SEC61A1/MTX1/ATP2C1/PEX26/PDCD5/AKT2/SRP72/ERBB2",48
"GO:0051099","GO:0051099","positive regulation of binding","27/1840","127/18870",7.90696868226495e-05,0.00199163421920548,0.00174934917223393,"CAV1/NRP1/RAN/MET/DTX3L/HFE/DAZAP2/HIPK2/LAMTOR5/HMGB1/HMGB2/RALB/PARP9/TRIM21/ANXA2/NIBAN2/NME1/DERL1/EIF4G1/PPP2CA/TRAF6/STMN1/DDRGK1/TXN/PPP2CB/ADD1/LRRK2",27
"GO:0090224","GO:0090224","regulation of spindle organization","14/1840","46/18870",7.94812159988997e-05,0.00199306245654384,0.00175060366253216,"PLK1/SPAG5/PSRC1/RAE1/CHMP3/CHMP6/TPX2/TACC3/BORA/CHMP4B/CEP97/CHMP4C/HSPA1A/PARP3",14
"GO:0043488","GO:0043488","regulation of mRNA stability","42/1840","235/18870",8.20429425225341e-05,0.00204815648066255,0.00179899542270464,"PLEKHN1/PABPC4/EIF4ENIF1/DCPS/PAIP1/VIM/MYD88/FASTKD2/UPF1/IGF2BP1/FUS/CSDE1/CNOT7/HNRNPD/HNRNPC/CAPRIN1/PNPT1/EXOSC3/YBX1/LARP1/AKT1/CNOT4/IREB2/SYNCRIP/PAN3/TBRG4/ZFP36L2/METTL3/FASTKD5/ANGEL2/NRDE2/CNOT6L/RNASEL/ZC3H14/KHSRP/RC3H1/ALKBH5/CNOT1/POLR2G/CNOT2/YTHDF3/CIRBP",42
"GO:0000479","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","8/1840","17/18870",8.72973484243636e-05,0.00216012866123194,0.0018973460332251,"UTP20/TSR1/BMS1/TBL3/NOP9/RRS1/NOL9/ABT1",8
"GO:0071360","GO:0071360","cellular response to exogenous dsRNA","8/1840","17/18870",8.72973484243636e-05,0.00216012866123194,0.0018973460332251,"CAV1/IFIH1/MAVS/RALB/PQBP1/IFIT1/ZCCHC3/MUL1",8
"GO:0032386","GO:0032386","regulation of intracellular transport","55/1840","336/18870",8.93417121261192e-05,0.00220101928514216,0.00193326225639483,"RAPGEF3/SPAG5/ANP32B/RAN/MDFIC/RAB21/PRNP/MAVS/MSN/UBE2L3/RAB11B/NMT1/CHMP3/LEPROT/CPSF6/BCAP31/CIB1/MX2/HSP90AA1/BAG3/ANXA2/EIPR1/KHDRBS1/FIS1/NUP214/BAP1/REEP5/MIEF2/SH3GLB1/ZPR1/PCNT/SAR1B/TRIM28/RBM22/AAAS/FERMT1/PIK3R1/FLNA/EZR/RAB11FIP3/DMAP1/TXN/VPS35/NRDE2/PTPN23/DERL2/IPO5/MTMR2/PDCD5/LRRK2/CAPN10/TTC21B/AKT2/DNAJC13/ERBB2",55
"GO:1900151","GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","10/1840","26/18870",9.30038889263809e-05,0.00228123512707197,0.0020037197306272,"PAIP1/IGF2BP1/CSDE1/CNOT7/HNRNPD/YBX1/SYNCRIP/ZFP36L2/RC3H1/CNOT1",10
"GO:0006475","GO:0006475","internal protein amino acid acetylation","16/1840","58/18870",9.41362932162527e-05,0.00229897199563344,0.00201929888468914,"BRD8/CREBBP/MSL3/SET/TADA2B/RUVBL2/MYBBP1A/RUVBL1/DMAP1/TAF5L/DDX21/TAF9/KANSL2/PHF20L1/TADA2A/NFYC",16
"GO:0000462","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","12/1840","36/18870",9.59171534316895e-05,0.00233232316374805,0.00204859283724916,"UTP20/DHX37/TSR1/NGDN/HEATR1/BMS1/TBL3/LOC102724159/NOP9/TSR2/RRS1/ABT1",12
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process","38/1840","208/18870",0.000109111834333158,0.00264172919590237,0.00232035919927183,"EIF4G2/PKP3/MET/EIF4ENIF1/PAIP1/MYD88/MTOR/IGF2BP1/FUS/RPTOR/WDR6/CSDE1/PHF23/ANXA2/HNRNPD/HNRNPC/EIF4G1/YBX1/TLK2/LARP1/AKT1/POLDIP2/IREB2/SYNCRIP/HNRNPAB/DKC1/RRAGB/TRIM27/ANGEL2/NRDE2/METTL1/NBAS/MTMR2/NMNAT1/LRRK2/UPF3A/CIRBP/APOC1",38
"GO:0032091","GO:0032091","negative regulation of protein binding","19/1840","77/18870",0.000113419699317455,0.00273424227925385,0.00240161793856297,"CAV1/AURKA/HFE/LRPAP1/RALB/SYMPK/ACTB/BAG2/GNL3L/AKT1/GTF2F1/IFIT2/TFIP11/IFIT1/PEX14/PSME3IP1/ATP2A2/LRRK2/PPP1CA",19
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","13/1840","42/18870",0.000117342190953091,0.00281671404522869,0.00247405690057192,"PLK1/PSRC1/RAE1/CHMP3/CHMP6/TPX2/TACC3/BORA/CHMP4B/CEP97/CHMP4C/HSPA1A/PARP3",13
"GO:0032069","GO:0032069","regulation of nuclease activity","9/1840","22/18870",0.0001195179230491,0.00285532382794503,0.00250796975002171,"TERF1/OAS2/OAS1/HMGB1/HMGB2/AKT1/OAS3/ABCE1/HSPA1A",9
"GO:0048284","GO:0048284","organelle fusion","31/1840","158/18870",0.000119967317677591,0.00285532382794503,0.00250796975002171,"SPHK1/RCC1L/RAB34/CHMP3/CAV2/THG1L/CHMP6/GOSR1/VAMP3/ANXA2/FIS1/PLD6/VTI1B/STX4/VCPIP1/VPS33A/RAB13/VAT1/MFN2/PIP4K2A/CHMP4B/TGFBRAP1/MIGA2/OPA1/STX3/MUL1/CHMP4C/SAMD9/STOML2/AKT2/PIP4K2B",31
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","24/1840","110/18870",0.000126387246036948,0.00298890496934946,0.00262530056151737,"GHITM/AIFM2/HK2/NMT1/LMNA/HSPD1/TIMM50/FIS1/MLLT11/PSMD10/SLC25A5/AKT1/IFIT2/CCAR2/VPS35/BLOC1S2/PRELID1/OPA1/PPIF/MUL1/PPP2CB/PDCD5/IFI6/HSPA1A",24
"GO:1904851","GO:1904851","positive regulation of establishment of protein localization to telomere","6/1840","10/18870",0.000126644006178596,0.00298890496934946,0.00262530056151737,"CCT3/CCT5/CCT6A/CCT7/DKC1/CCT2",6
"GO:0050821","GO:0050821","protein stabilization","39/1840","217/18870",0.000128084817553229,0.00301026117237025,0.00264405875301469,"HCFC1/PHB1/HSP90AB1/PFN1/CCT3/PARVA/RAB21/DNLZ/GAPDH/GNAQ/HSPD1/HSP90AA1/CCT5/PDCL3/BAG3/PEX19/CCT6A/MFSD1/BAG2/WIZ/RUVBL2/NCLN/PIK3R1/CCT7/TRIM39/FLNA/PDRG1/PFDN6/RUVBL1/PFN2/PHB2/DNAAF10/MUL1/UXT/TAF9/TELO2/TRIM44/HSPA1A/CCT2",39
"GO:0022616","GO:0022616","DNA strand elongation","12/1840","37/18870",0.000129446628456997,0.00301701955204545,0.00264999496649026,"MCRS1/POLE3/NBN/ACTR8/RUVBL2/RUVBL1/INO80E/INO80/NUCKS1/INO80D/INO80B/TFPT",12
"GO:1904358","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","12/1840","37/18870",0.000129446628456997,0.00301701955204545,0.00264999496649026,"HNRNPA1/HNRNPA2B1/CCT3/CCT5/CCT6A/NEK2/XRCC5/RTEL1/CCT7/DKC1/CTNNB1/CCT2",12
"GO:0006998","GO:0006998","nuclear envelope organization","15/1840","54/18870",0.000141944614666773,0.00329464008505481,0.00289384257913513,"PLK1/TMEM43/LMNB1/BANF1/CHMP3/LMNA/NSFL1C/CHMP6/REEP4/CHMP4B/PARP11/CHMP4C/NUP93/UBE2I/NEMP1",15
"GO:1901970","GO:1901970","positive regulation of mitotic sister chromatid separation","8/1840","18/18870",0.00014371650430785,0.00332203952550285,0.0029179088398999,"CDC20/CDCA8/UBE2C/ANAPC7/DLGAP5/INCENP/BIRC5/ESPL1",8
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","36/1840","196/18870",0.000146195876881046,0.00336550098541326,0.00295608315332813,"TNFRSF1A/CD40/LAMTOR5/RBX1/CUL1/MAVS/GAPDH/MYD88/CFLAR/IRAK1/RIPK1/S100A13/LTBR/RHOC/TRIM21/CANT1/CXXC5/TRIM8/SHISA5/AJUBA/TMEM101/TSPAN6/FLNA/TRAF6/CARD9/PRKCE/DDX21/DDX1/TRIM38/MUL1/ATP2C1/TRIM13/CCDC22/CASP8/CTNNB1/UBE2I",36
