"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051236","GO:0051236","establishment of RNA localization","57/3292","161/18870",3.25736972733986e-08,9.69610388838165e-06,7.93524655382041e-06,"KIF5C/TERF1/RAN/RBM8A/HNRNPA1/ALYREF/HNRNPA2B1/RAE1/IGF2BP2/UPF1/IGF2BP1/CPSF6/KPNB1/MX2/NUP88/SMG5/DDX39A/MVP/SNUPN/PABPN1/NOL6/KHDRBS1/SRSF3/PNPT1/NUP214/MAGOH/MCM3AP/NUP188/POM121/NUP107/NUP210/RANBP17/YBX1/NUP37/SLBP/AAAS/POLDIP3/MAGOHB/FYTTD1/GLE1/NRDE2/NDC1/ENY2/PARP11/SIDT2/PEG10/CETN2/SEH1L/ZFP36L1/NUP62/KHSRP/NUP93/ALKBH5/UPF3A/ZC3H3/POM121C/SEC13",57
"GO:0050657","GO:0050657","nucleic acid transport","56/3292","158/18870",4.0995868237904e-08,1.11419640154408e-05,9.11853179113106e-06,"KIF5C/RAN/RBM8A/HNRNPA1/ALYREF/HNRNPA2B1/RAE1/IGF2BP2/UPF1/IGF2BP1/CPSF6/KPNB1/MX2/NUP88/SMG5/DDX39A/MVP/SNUPN/PABPN1/NOL6/KHDRBS1/SRSF3/PNPT1/NUP214/MAGOH/MCM3AP/NUP188/POM121/NUP107/NUP210/RANBP17/YBX1/NUP37/SLBP/AAAS/POLDIP3/MAGOHB/FYTTD1/GLE1/NRDE2/NDC1/ENY2/PARP11/SIDT2/PEG10/CETN2/SEH1L/ZFP36L1/NUP62/KHSRP/NUP93/ALKBH5/UPF3A/ZC3H3/POM121C/SEC13",56
"GO:0050658","GO:0050658","RNA transport","56/3292","158/18870",4.0995868237904e-08,1.11419640154408e-05,9.11853179113106e-06,"KIF5C/RAN/RBM8A/HNRNPA1/ALYREF/HNRNPA2B1/RAE1/IGF2BP2/UPF1/IGF2BP1/CPSF6/KPNB1/MX2/NUP88/SMG5/DDX39A/MVP/SNUPN/PABPN1/NOL6/KHDRBS1/SRSF3/PNPT1/NUP214/MAGOH/MCM3AP/NUP188/POM121/NUP107/NUP210/RANBP17/YBX1/NUP37/SLBP/AAAS/POLDIP3/MAGOHB/FYTTD1/GLE1/NRDE2/NDC1/ENY2/PARP11/SIDT2/PEG10/CETN2/SEH1L/ZFP36L1/NUP62/KHSRP/NUP93/ALKBH5/UPF3A/ZC3H3/POM121C/SEC13",56
"GO:0006979","GO:0006979","response to oxidative stress","113/3292","400/18870",4.41455896291558e-08,1.14893611858734e-05,9.4028400278431e-06,"H19/COL1A1/SOD2/MAPT/PDLIM1/ANKRD2/SLC23A2/SPHK1/PEX10/AIFM2/MAPKAP1/IL6/MET/PSMB5/FBLN5/BANF1/MACROH2A1/RBPMS/MCTP1/HMOX1/GGT7/PRNP/EGFR/HM13/TXNIP/GPR37L1/SIRT2/BRF2/ABCC1/SOD1/APOE/DHRS2/SIRPA/RIPK1/CAPN2/ARL6IP5/THG1L/STAT6/PINK1/ERMP1/HYAL1/PRDX2/TXNRD2/KEAP1/CYP1B1/ADPRS/MAPK7/PPIA/PTGS1/CRYAB/SRXN1/MICB/PNPT1/MGST1/PRKAA2/PRDX6/STX4/MPV17L2/ATP13A2/FANCD2/G6PD/FYN/ARNT/AKT1/WRN/PRDX3/PPARGC1B/UCP2/RHOB/SOD3/PNKP/MAP2K4/FKBP1B/PXN/MYB/CYB5B/SLC1A1/MMP3/NUDT15/PYCR1/AXL/TXN/MGAT3/ERN1/PNPLA8/FOSL1/ATP7A/ZNF277/GPX8/PPIF/PEX5/NDUFB4/GPR37/PPP2CB/MAPK13/COX1/PEX14/CYGB/GSS/PAWR/C19orf12/AGAP3/ATP2A2/VRK2/DHFR/LRRK2/JAK2/FER/HSPA1A/OGG1/ZNF580/MSRA/RLIG1",113
"GO:0019058","GO:0019058","viral life cycle","95/3292","321/18870",4.74262354543815e-08,1.14893611858734e-05,9.4028400278431e-06,"CAV1/VCP/PHB1/GSN/HSP90AB1/NPC1/ATG16L2/NRP1/TNF/TPCN1/MX1/ICAM1/OAS2/BANF1/OAS1/HMGA2/IFIH1/RSAD2/DDX56/LAMTOR5/EGFR/MAVS/HMGB1/KPNA2/ITGB6/APOE/CHMP3/EIF2AK4/CXCL8/CAV2/CHMP6/ARK2N/ITGB5/NOTCH1/CNOT7/TRIM21/CTBP1/SLC52A2/SMPD1/NECTIN2/PPIA/CTSL/ITGAV/TNFRSF4/IFI27/TRIM22/TRIM8/LRRC15/TRIM28/TARBP2/CTSB/PC/GAS6/HLA-DRB1/SMARCB1/PDCD6IP/SCARB2/LARP1/BSG/PPIH/HSPA8/PCBP1/IFI16/IFIT1/CCL5/ITGA5/CHMP4B/OAS3/DAG1/OASL/DDX6/AXL/ADAR/SCARB1/PLSCR1/CD81/TYRO3/XPR1/CIITA/ITCH/INSR/CCNK/TRIM38/SLC7A1/CHMP4C/NUCKS1/RNASEL/CD74/TMEM41B/CLDN1/SHFL/HTATSF1/VAPB/MPHOSPH8/HSPA1A",95
"GO:0006913","GO:0006913","nucleocytoplasmic transport","97/3292","330/18870",4.96261001469497e-08,1.14893611858734e-05,9.4028400278431e-06,"RAPGEF3/PRICKLE1/ANP32B/RAN/RBM8A/HNRNPA1/MDFIC/IER3/CDKN1A/ALYREF/EIF4ENIF1/HNRNPA2B1/EIF6/TXNIP/IPO4/MAVS/LZTS2/KPNA4/KPNA2/RAE1/UPF1/LMNA/CPSF6/KPNB1/TNPO1/MX2/RGPD5/PML/HSP90AA1/NUP88/NOTCH1/SMG5/DDX39A/BAG3/IPO11/CCHCR1/SNUPN/PABPN1/NOL6/KHDRBS1/SRSF3/IFI27/HTATIP2/CRY2/PKIA/NUP214/MAGOH/RITA1/MCM3AP/ZPR1/NUP188/POM121/NUP107/TRIM28/NUP210/RBM22/RANBP17/NUP37/GAS6/JUP/AKT1/AAAS/POLDIP3/FERMT1/PIK3R1/CALR/FLNA/NOP9/NEUROD1/MAGOHB/LTV1/ABCE1/CDAN1/DMAP1/TNPO3/TXN/FYTTD1/GLE1/NRDE2/PHB2/SMURF1/NFKBIA/NDC1/ENY2/CSE1L/IPO5/SEH1L/NUP62/RSRC1/NUP93/LRRK2/ALKBH5/JAK2/IPO8/UBE2I/POM121C/SEC13",97
"GO:0051169","GO:0051169","nuclear transport","97/3292","330/18870",4.96261001469497e-08,1.14893611858734e-05,9.4028400278431e-06,"RAPGEF3/PRICKLE1/ANP32B/RAN/RBM8A/HNRNPA1/MDFIC/IER3/CDKN1A/ALYREF/EIF4ENIF1/HNRNPA2B1/EIF6/TXNIP/IPO4/MAVS/LZTS2/KPNA4/KPNA2/RAE1/UPF1/LMNA/CPSF6/KPNB1/TNPO1/MX2/RGPD5/PML/HSP90AA1/NUP88/NOTCH1/SMG5/DDX39A/BAG3/IPO11/CCHCR1/SNUPN/PABPN1/NOL6/KHDRBS1/SRSF3/IFI27/HTATIP2/CRY2/PKIA/NUP214/MAGOH/RITA1/MCM3AP/ZPR1/NUP188/POM121/NUP107/TRIM28/NUP210/RBM22/RANBP17/NUP37/GAS6/JUP/AKT1/AAAS/POLDIP3/FERMT1/PIK3R1/CALR/FLNA/NOP9/NEUROD1/MAGOHB/LTV1/ABCE1/CDAN1/DMAP1/TNPO3/TXN/FYTTD1/GLE1/NRDE2/PHB2/SMURF1/NFKBIA/NDC1/ENY2/CSE1L/IPO5/SEH1L/NUP62/RSRC1/NUP93/LRRK2/ALKBH5/JAK2/IPO8/UBE2I/POM121C/SEC13",97
"GO:0009615","GO:0009615","response to virus","120/3292","436/18870",8.29183494387172e-08,1.85115215121936e-05,1.51497435440664e-05,"H19/NMI/PHB1/GBP1/LGALS8/GBP3/TNF/MX1/EIF5A/IL6/CD40/OAS2/BANF1/OAS1/CLU/HMGA2/IFIH1/RSAD2/DTX3L/DDX56/LAMTOR5/SIRT2/IFIT3/MAVS/ENO1/MARCHF2/PPM1B/NPLOC4/ARMC5/MYD88/ITGB6/ATAD3A/RAB7B/CHMP3/EIF2AK4/ODC1/MX2/HYAL1/PML/HSP90AA1/CNOT7/CCT5/PARP9/TRIM21/CFL1/PSMA2/MLKL/SMPD1/IFI44/GBP2/AUP1/DHX16/RIOK3/MICB/IFI27/CXCL10/GBP5/TRIM22/NLRP1/POLR3G/POLR3E/TRIM8/TRIM28/TARBP2/IRF9/SPN/PQBP1/IRF7/CARD8/HSPA8/IRGM/GTF2F1/SLFN13/IFIT2/IFI16/ZMYND11/TRIM41/GPAM/IFIT1/CALR/ZCCHC3/TSPAN6/CCL5/TRAF6/CARD9/UFD1/OAS3/EEF1G/OASL/AIMP1/GSDME/STMN1/ADAR/TRIM27/DDX21/IFNAR2/PLSCR1/ARF1/FOSL1/PHB2/XPR1/F2RL1/DDX1/ITCH/DDIT4/TRIM38/MUL1/UBQLN1/RNASEL/TRIM13/NLRP3/SHFL/TKFC/UNC13D/SAP30BP/JAK2/TRIM44/IFI6/ABCF3/SERINC5",120
"GO:0042254","GO:0042254","ribosome biogenesis","95/3292","325/18870",9.08946274537454e-08,1.95924936625297e-05,1.60344061497351e-05,"UTP20/RAN/DHX37/EBNA1BP2/MRTO4/EIF6/DDX56/MRPS7/RRP9/CUL4A/FASTKD2/NAT10/EIF5/EXOSC10/PWP1/NHP2/DROSHA/DNTTIP2/TSR1/WDR74/GLUL/NUP88/POP4/NIP7/GRWD1/PES1/NOC2L/ERAL1/NGDN/HEATR1/MRPL20/TRMT2B/MTG2/NOL6/RRP1/RIOK3/MTREX/HABP4/EMG1/RPP30/PA2G4/NOL8/EXOSC3/BMS1/MPV17L2/BUD23/DDX10/RRP15/NOB1/RPS19BP1/XRCC5/TSR3/LAS1L/URB1/GNL3L/TBL3/LSM6/SURF6/USP16/LOC102724159/DDX18/MYBBP1A/NOP9/NSUN4/CINP/UTP18/SUV39H1/CHD7/NSA2/DDX54/DKC1/LTV1/TSR2/PRKDC/ABCE1/KRR1/RRS1/DDX21/NUDT16/RPUSD4/NOL7/SART1/IMP4/PNO1/EIF1AX/WDR3/PIH1D1/NOP16/NOP2/RNASEL/NOL9/DDX27/WDR18/ABT1/NOC4L",95
"GO:0006282","GO:0006282","regulation of DNA repair","69/3292","215/18870",1.123782439483e-07,2.34158800973608e-05,1.91634479153944e-05,"BRD8/BABAM1/FOXM1/IER3/SMARCD1/HMGA2/RADX/MCRS1/EGFR/KAT5/KDM1A/HMGB1/CUL4A/OTUB1/TEX15/FUS/PML/TAF6L/EPC2/CYREN/ARID1A/ARID2/MAGEF1/FANCB/TADA2B/FAM168A/RNF168/ACTR8/ZCWPW1/TRIM28/SMARCB1/ACTB/RTEL1/EPC1/PIAS4/TFIP11/RUVBL2/ABRAXAS1/PNKP/BABAM2/ATXN7/POLQ/KMT5C/PRKDC/PBRM1/SF3B3/RUVBL1/RMI2/INO80E/PPP4R3B/DMAP1/TAF5L/OTUB2/FMN2/SPIRE1/ENY2/TAF9/INO80/DDX11/INO80D/INO80B/SMARCD3/TFPT/BCL7B/PARP3/OGG1/PPP4R2/DPF2/ARID1B",69
"GO:0010639","GO:0010639","negative regulation of organelle organization","103/3292","363/18870",1.36131768407672e-07,2.70349034996185e-05,2.21252399208794e-05,"TUBB4A/CCNB1/PLEKHH2/ARPIN/MAP2/CDC20/FLII/CDCA8/PLK1/LIMA1/BUB1/GSN/PFN1/MAPT/GHITM/TERF1/DUSP1/HNRNPA1/IER3/MET/CLU/PIF1/NUPR1/CORO1B/MAD1L1/TCHP/NAT10/MTOR/LMNA/EXOSC10/TESK1/YAP1/NBN/CIB1/PINK1/RHPN2/PHF23/ATRX/HNRNPC/MAPRE1/KLHL22/WDR47/FEZ1/WASHC2C/TBC1D4/DYRK1A/AURKAIP1/TPX2/INCENP/CORO1A/DYNC1LI1/PSMD10/IK/PRAP1/SHANK3/BIRC5/SLC25A5/CCNF/RTEL1/SCIN/GNL3L/AKT1/CRACD/EVI5L/KANK3/PIK3R1/TMOD1/VAT1/ZW10/ESPL1/KANK1/CENPF/SPTBN5/TMOD2/ATXN7/RNF41/STMN1/SUB1/CEP97/ARFGEF1/NDC80/BUB3/CAPZA1/CDK10/PFN2/ANKRD27/PRELID1/TBC1D30/OPA1/TEN1/SPC25/PPIF/MUL1/NUBP1/ADD1/FZD9/LRRK2/SHANK1/TMSB15A/HSPA1A/TMSB10/MYADM/GEN1",103
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","56/3292","163/18870",1.38396562468052e-07,2.70349034996185e-05,2.21252399208794e-05,"CCNB1/VCP/AURKA/CDC20/CDCA8/PLK1/GJA1/PRICKLE1/RAN/KIF4A/FSD1/KAT5/PSRC1/RAE1/CHMP3/WDR62/KPNB1/NSFL1C/CHMP6/KIF23/NUDC/DLGAP5/MAPRE1/NUSAP1/EFHC1/STAG1/SAPCD2/TPX2/TACC2/PCNT/RACGAP1/INCENP/NEK2/BIRC5/POLDIP2/AAAS/PTPA/ABRAXAS1/ZW10/ESPL1/FLNA/TACC3/BORA/CHMP4B/FAM110A/STMN1/CEP97/NDC80/SPC25/CHMP4C/NUP62/HSPA1A/SPRY2/PARP3/PLK2/CENPA",56
"GO:0045727","GO:0045727","positive regulation of translation","50/3292","141/18870",2.09724691036489e-07,3.97269407172451e-05,3.25123444477619e-05,"PTAFR/RBM3/EIF4G2/PKM/TNF/EIF5A/IL6/OGT/RCC1L/EIF6/PAIP1/VIM/FASTKD2/CTIF/NAT10/MTOR/IGF2BP1/EIF2AK4/PINK1/CSDE1/HNRNPD/CYP1B1/EIF5A2/KHDRBS1/PRMT1/HABP4/PYM1/EIF4G1/MPV17L2/YBX1/LARP1/JMJD4/SYNCRIP/POLDIP3/USP16/CCL5/EIF2B5/PPP1R15A/TRUB2/PRKDC/METTL3/LIN28A/RPUSD4/CDC123/UPF3A/POLR2G/YTHDF3/CIRBP/ERBB2/RMND1",50
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus","37/3292","93/18870",2.99919653266265e-07,5.51411103696301e-05,4.51272295626641e-05,"MEPCE/PLK1/NGFR/RAN/CCT3/DTX3L/MCRS1/LAMTOR5/MAVS/WWTR1/TESK1/YAP1/HSP90AA1/EIF2AK3/CCT5/PARP9/BAG3/CREBBP/CARD10/ZPR1/TRIM8/CCT6A/TRIM28/RBM22/FYN/JUP/AKT1/PIK3R1/CCT7/FLNA/DKC1/CACNB4/DMAP1/IPO5/JAK2/LARP7/CCT2",37
"GO:0051028","GO:0051028","mRNA transport","46/3292","127/18870",3.13215098217531e-07,5.5940216541651e-05,4.5781214356006e-05,"KIF5C/RBM8A/HNRNPA1/ALYREF/HNRNPA2B1/RAE1/IGF2BP2/UPF1/IGF2BP1/MX2/NUP88/SMG5/DDX39A/MVP/PABPN1/SRSF3/NUP214/MAGOH/MCM3AP/NUP188/POM121/NUP107/NUP210/RANBP17/NUP37/SLBP/AAAS/POLDIP3/MAGOHB/FYTTD1/GLE1/NDC1/ENY2/PARP11/PEG10/CETN2/SEH1L/ZFP36L1/NUP62/KHSRP/NUP93/ALKBH5/UPF3A/ZC3H3/POM121C/SEC13",46
"GO:0034599","GO:0034599","cellular response to oxidative stress","77/3292","255/18870",3.56231246895743e-07,6.18555978984803e-05,5.06223350851845e-05,"H19/SOD2/MAPT/ANKRD2/SPHK1/PEX10/AIFM2/MAPKAP1/IL6/MET/FBLN5/HMOX1/EGFR/HM13/GPR37L1/SIRT2/BRF2/ABCC1/SOD1/DHRS2/SIRPA/RIPK1/ARL6IP5/STAT6/PINK1/ERMP1/PRDX2/KEAP1/CYP1B1/ADPRS/MAPK7/PPIA/SRXN1/PNPT1/MGST1/PRKAA2/STX4/MPV17L2/ATP13A2/FANCD2/G6PD/FYN/ARNT/AKT1/PRDX3/PPARGC1B/RHOB/SOD3/MAP2K4/PXN/MYB/SLC1A1/MMP3/PYCR1/AXL/TXN/MGAT3/ERN1/PNPLA8/ATP7A/ZNF277/GPX8/PPIF/PEX5/GPR37/MAPK13/PEX14/PAWR/AGAP3/ATP2A2/VRK2/DHFR/LRRK2/FER/HSPA1A/ZNF580/MSRA",77
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","60/3292","184/18870",4.0057500348259e-07,6.76755228856668e-05,5.53853347631689e-05,"CCNB1/CDC20/CDCA8/PLK1/BUB1/PRICKLE1/SPAG5/RAN/DUSP1/KIF4A/UBE2C/PPP2R1A/KIF22/KAT5/ANAPC7/MAD1L1/PSRC1/CHMP3/KPNB1/CHMP6/KIF23/KIF18B/NUDC/DLGAP5/MAPRE1/NUSAP1/STAG1/KLHL22/KIF14/KNSTRN/TPX2/RACGAP1/INCENP/DYNC1LI1/IK/PRAP1/NEK2/BIRC5/KIF2C/NCAPG2/POLDIP2/AAAS/ABRAXAS1/ZW10/ESPL1/FLNA/CENPF/CHMP4B/CEP97/NDC80/BUB3/RRS1/SPC25/CHMP4C/INO80/SEH1L/NUP62/NIPBL/HSPA1A/GEN1",60
"GO:2000278","GO:2000278","regulation of DNA biosynthetic process","43/3292","117/18870",4.73485357689239e-07,7.78883413398798e-05,6.37434581265845e-05,"JADE2/HSP90AB1/ANKRD1/TERF1/TNF/HNRNPA1/CDKN1A/CCNA2/ACVRL1/HNRNPA2B1/CCT3/PIF1/PDGFRB/PARP4/NAT10/EXOSC10/CHTF8/HSP90AA1/SMG5/CCT5/KCNK2/HNRNPD/CYP1B1/HNRNPC/ING5/NIBAN2/DNAJC2/CCT6A/GFER/NEK2/XRCC5/GNL3L/RFC2/CCT7/GREM1/PNKP/DKC1/RFC5/TEN1/NFATC1/PARP3/CTNNB1/CCT2",43
"GO:0045862","GO:0045862","positive regulation of proteolysis","98/3292","350/18870",5.32682551593245e-07,8.53794520515224e-05,6.98741484681018e-05,"CLDN4/USP5/CAV1/ATP2A3/VCP/AURKA/CDC20/HIP1/PSMC1/PLK1/CTSH/NGFR/GSN/PSMC6/PRICKLE1/MAPT/PSMC4/TNF/ANP32B/TGFB1I1/LYN/NKD2/CTSV/OGT/PSMC5/PSMC3/CLU/ZFAND2A/LGMN/RBX1/HSPE1/SIRT2/NUPR1/ENO1/HMGB1/HSPBP1/TNFRSF1B/APOE/F2R/HSPD1/ARL6IP5/BCAP31/NCSTN/CLN6/PSMC2/AGTPBP1/PINK1/TMTC3/EIF2AK3/FAS/ANXA2/KEAP1/CSNK1E/APH1A/RNF144A/PSENEN/PERP/CTSL/MAGEF1/FIS1/ROBO1/AURKAIP1/NLRP1/PSME2/PSMD10/CCBE1/LAPTM5/FYN/BAG2/AKT1/CARD8/IFI16/ECSCR/L3MBTL3/CARD9/DDRGK1/CSNK1D/GRIN1/PRELID1/SMURF1/MUL1/UBQLN1/UBQLN2/CASP8AP2/CASP10/NLRP3/HPN/XDH/PDCD5/ADAM8/LRRK2/FAM162A/JAK2/HECTD1/CCDC22/CYFIP2/HSPA1A/CASP8",98
"GO:0071897","GO:0071897","DNA biosynthetic process","62/3292","194/18870",5.6979027331259e-07,8.87494213892452e-05,7.26321157796617e-05,"PARP10/VCP/PHB1/JADE2/HSP90AB1/ANKRD1/TERF1/TNF/SPHK1/HNRNPA1/CDKN1A/CCNA2/ACVRL1/HNRNPA2B1/POLE4/CCT3/PIF1/POLE3/RPA1/PDGFRB/PARP4/NAT10/CCN2/EXOSC10/CHTF8/NHP2/HSP90AA1/SMG5/CCT5/TYMS/POLG/KCNK2/HNRNPD/CYP1B1/HNRNPC/PCLAF/ING5/NIBAN2/DNAJC2/CCT6A/GFER/NEK2/XRCC5/GNL3L/WRN/POLDIP2/RFC2/CCT7/CENPF/GREM1/PNKP/CHRAC1/DKC1/POLQ/RFC5/TEN1/TELO2/DTL/NFATC1/PARP3/CTNNB1/CCT2",62
"GO:1901873","GO:1901873","regulation of post-translational protein modification","83/3292","284/18870",5.82103067822597e-07,8.87494213892452e-05,7.26321157796617e-05,"PARP10/CAV1/VCP/HCFC1/CDC20/NMI/ABCA2/PLK1/HSP90AB1/PRICKLE1/SPHK1/NXN/OGT/UBE2C/DTX3L/MCRS1/ARRB2/RBX1/SASH1/ARRB1/UBE2L3/KDM1A/HSPBP1/BIRC7/TCF25/SKP1/PEF1/FBXO2/U2AF2/PINK1/HSP90AA1/PHF23/TRIM21/DNAJA1/DCUN1D5/PPIA/EGR1/UBB/CENPX/TGFBR1/DERL1/SET/TADA2B/COPS9/PSMD10/LAPTM5/FYN/ARNT/BAG2/GNL3L/AKT1/PIAS4/COMMD1/SAE1/MYBBP1A/CAMLG/TRAF6/AIMP2/SUV39H1/BEX4/PRKCE/SEPTIN4/DCUN1D4/COPS3/DDX21/WDR5/ITCH/BEX3/MUL1/UBQLN1/KANSL2/BEX2/GNL3/COPS5/LRRK2/TRIM44/TADA2A/NELFE/HSPA1A/SPRY2/NFYC/CTNNB1/UBE2I",83
"GO:0000281","GO:0000281","mitotic cytokinesis","35/3292","88/18870",6.26892361780623e-07,9.33024798450161e-05,7.63583177507225e-05,"EXOC7/CDCA8/KIF20A/PLK1/KIF4A/LZTS2/CHMP3/CHMP6/KIF23/RHOC/CFL1/NUSAP1/EFHC1/EXOC3/RACGAP1/INCENP/RASA1/PDCD6IP/BIRC5/ARL3/CIT/EXOC4/POLDIP2/RHOB/ZFYVE26/ESPL1/SEPTIN6/CHMP4B/KLHDC8B/SON/STMN1/ARF1/CHMP4C/NUP62/CENPA",35
"GO:0043086","GO:0043086","negative regulation of catalytic activity","126/3292","480/18870",6.70000953565647e-07,9.636443873223e-05,7.88642107348951e-05,"TIMP2/LRP1/H19/CAV1/SERPINE1/CRB2/MGAT5/PRKAR1B/NES/PLK1/SEMA4D/SERPINE2/MAPT/TERF1/TNF/CD44/DUSP1/LYN/SERPINH1/GPRC5A/CDKN1A/SLC39A14/SERPINB8/BANF1/SERPINF2/ARL6IP1/MACROH2A1/ANXA8L1/DUSP3/DTX3L/LAMTOR5/SERPINA6/RCC2/PRKAR1A/RECK/PRKAG2/PIF1/SORT1/ANXA8/WWTR1/GAPDH/APOE/DEPTOR/NR2F2/GNAQ/AKT1S1/TESK1/ANGPTL4/CHMP6/CORO1C/PALM/NOTCH1/GFI1/PARP9/MIDN/MVP/SERPINF1/DNAJA1/SMPD1/HEG1/VPS25/MAPK7/PPIA/CRY2/PKIA/PTK6/LATS2/SERPINA1/TARBP2/CAND1/CSTA/AKAP5/GAS6/IRS2/SNX6/BAG2/SERPINI1/EPHB2/AKT1/CARD8/SRCIN1/USP47/PRDX3/PTPA/TFIP11/IFI16/DBNDD1/CCAR2/PPP4R4/GLA/IFIT1/PHPT1/PNKP/ECM1/CAMK2N1/PPP1R15A/ADGRV1/FKBP1B/HDAC9/WARS1/DFFA/ABCE1/SERPINB6/ARFGEF1/ADAR/TRIM27/CST3/RASIP1/DBNDD2/RASA4/SERPINB7/CBL/CEP43/SERPINB1/PIH1D1/IPO5/SPOCK1/UCHL1/LRRK2/IFI6/SPRY2/PARP3/THY1/HIPK3/APOC1/SH3BP5L",126
"GO:0007052","GO:0007052","mitotic spindle organization","46/3292","130/18870",6.78297121135518e-07,9.636443873223e-05,7.88642107348951e-05,"CCNB1/VCP/AURKA/CDC20/CDCA8/PLK1/PRICKLE1/RAN/KIF4A/FSD1/PSRC1/RAE1/CHMP3/WDR62/KPNB1/CHMP6/KIF23/NUDC/DLGAP5/EFHC1/STAG1/TPX2/TACC2/PCNT/RACGAP1/INCENP/NEK2/BIRC5/POLDIP2/AAAS/PTPA/ABRAXAS1/FLNA/TACC3/BORA/CHMP4B/FAM110A/STMN1/CEP97/NDC80/SPC25/CHMP4C/NUP62/HSPA1A/PARP3/PLK2",46
"GO:0015931","GO:0015931","nucleobase-containing compound transport","69/3292","225/18870",7.58122496841326e-07,0.000105311638394558,8.61865575356455e-05,"KIF5C/RAN/RBM8A/SLC29A4/HNRNPA1/ALYREF/HNRNPA2B1/SLC25A23/ABCC1/RAE1/RIPK1/SLC35C2/IGF2BP2/UPF1/IGF2BP1/CPSF6/SLC35B1/KPNB1/MX2/NUP88/SMG5/DDX39A/MVP/SNUPN/PABPN1/NOL6/KHDRBS1/SRSF3/PNPT1/NUP214/MAGOH/MCM3AP/NUP188/POM121/NUP107/NUP210/RANBP17/YBX1/NUP37/SLC25A5/SLBP/AAAS/POLDIP3/ABCC4/MAGOHB/P2RX7/FYTTD1/GLE1/NRDE2/LRRC8E/NDC1/ENY2/PARP11/SIDT2/PEG10/SLC35D2/CETN2/SEH1L/ZFP36L1/NUP62/KHSRP/NUP93/ALKBH5/UPF3A/SLC35C1/ZC3H3/CD47/POM121C/SEC13",69
"GO:0016072","GO:0016072","rRNA metabolic process","78/3292","264/18870",7.85592953696737e-07,0.000106755251164311,8.7368003546136e-05,"GTF3C6/UTP20/MAPT/DHX37/EBNA1BP2/MRTO4/MACROH2A1/EIF6/DDX56/NCL/RRP9/NAT10/MTOR/EXOSC10/PWP1/NHP2/DROSHA/TSR1/WDR74/POP4/PES1/SPIN1/NGDN/HEATR1/TRMT2B/NOL6/RRP1/RIOK3/MTREX/EMG1/RPP30/PA2G4/NOL8/EXOSC3/BMS1/POLR1B/BUD23/DDX10/RRP15/SMARCB1/NOB1/TSR3/LAS1L/URB1/SLFN13/TBL3/LSM6/SLFN12/LOC102724159/DDX18/NOP9/NSUN4/UTP18/SUV39H1/CHD7/NSA2/DDX54/DKC1/TSR2/PRKDC/KRR1/RRS1/DDX21/NUDT16/RPUSD4/SART1/IMP4/GTF3C3/WDR3/PIH1D1/NOP2/DDX11/RNASEL/NOL9/DDX27/WDR18/ABT1/NOC4L",78
"GO:0006096","GO:0006096","glycolytic process","35/3292","89/18870",8.60994171080626e-07,0.000113748741177088,9.30914434104268e-05,"OGDHL/HKDC1/PKM/MLXIPL/ALDOA/OGT/IER3/EIF6/LDHA/PRKAG2/NUPR1/ENO1/HK2/GAPDH/FOXK2/MTOR/RPTOR/LIPA/TPI1/ADPGK/PGK1/SLC4A4/PGM1/PRKAA2/DHTKD1/PPP2CA/ARNT/UCP2/HK1/P2RX7/BPGM/DDIT4/INSR/PFKL/GPI",35
"GO:0009895","GO:0009895","negative regulation of catabolic process","97/3292","349/18870",8.74282370558742e-07,0.000113748741177088,9.30914434104268e-05,"TIMP2/EIF4G2/PHB1/SERPINE2/HSP90AB1/NPC1/PKP3/TNF/OGT/ERFE/IER3/MET/EIF4ENIF1/HFE/HIPK2/LAPTM4B/AGAP2/HMOX1/EGFR/SIRT2/NUPR1/PAIP1/MYD88/FOXK2/IGF2BP2/MTOR/IGF2BP1/FUS/RPTOR/SLC7A5/PINK1/WDR6/PML/CSDE1/PHF23/PDCL3/ANXA2/HNRNPD/PBK/HNRNPC/KLHL22/FEZ1/VHL/RRAGD/EIF4G1/YBX1/ATP13A2/TLK2/PPP2CA/MAP1A/FYN/LARP1/AKT1/USP14/PSMF1/POLDIP2/IREB2/SYNCRIP/CCAR2/TRIM39/FLNA/HNRNPAB/CYP51A1/CAMLG/DKC1/RNF41/DFFA/DDRGK1/SF3B3/RRAGB/TRIM27/CST3/MGAT3/ANGEL2/RASIP1/VPS35/FMN2/NRDE2/DDIT4/STK38L/METTL1/FMC1/TAF9/RILP/USP25/PSME3IP1/NBAS/MTMR2/PHF20L1/CRTC3/NMNAT1/LRRK2/UPF3A/RRAGA/TMEM132A/CIRBP/APOC1",97
